Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel,InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code
SSE Group,Kerry Falls Power Station,Hydro,Small Hydro,No,Hydro,, 1.3 ,LV,Scotland,Scotland,,NG829720,181231.1,875180.6,1951,HNF-000024
SSE Group,Beannachran Dam - A,Hydro,Small Hydro,No,Hydro,, 0.2 ,LV,Scotland,Scotland,,NN325394,233926.1,831784.4,1951,HNF-000025
SSE Group,Storr Lochs Power Station - A,Hydro,Small Hydro,No,Hydro,, 2.4 ,LV,Scotland,Scotland,,NG515527,147915.6,843505.4,1952,HNF-000027
SSE Group,Lussa Power Station - A,Hydro,Small Hydro,No,Hydro,, 2.4 ,LV,Scotland,Scotland,,NR735261,176153.7,625756.9,1952,HNF-000028
SSE Group,Dundreggan Dam A,Hydro,Small Hydro,No,Hydro,, 0.2 ,LV,Scotland,Scotland,,NH357156,231413.1,813651.7,1953,HNF-000031
SSE Group,Gaur Power Station - A,Hydro,Small Hydro,No,Hydro,, 7.9 ,LV,Scotland,Scotland,,NN464579,247261.3,757140.6,1953,HNF-000033
SSE Group,"Torr Achilty Power Station - A,E",Hydro,Large Hydro,No,Hydro,, 15.0 ,LV,Scotland,Scotland,,NH446545,244418.4,854546.6,1954,HNF-000036
SSE Group,Loch Dubh,Hydro,Small Hydro,No,Hydro,, 1.2 ,LV,Scotland,Scotland,,NC149012,213243.8,901138.9,1954,HNF-000037
SSE Group,Luichart,Hydro,Large Hydro,No,Hydro,, 34.0 ,HV,Scotland,Scotland,IV149EW,,231809.7,862261.3,1954,HNF-000038
SSE Group,Meig Dam,Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Scotland,Scotland,,NH375560,237124.7,855942.4,1954,HNF-000039
SSE Group,Luichart Dam - A,Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Scotland,Scotland,,NH389579,232652.8,862232.7,1954,HNF-000040
SSE Group,"Mullardoch Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 2.4 ,LV,Scotland,Scotland,,NH223310,222860.0,831415.0,1955,HNF-000041
SSE Group,"Quoich Power Station - A, E, G",Hydro,Large Hydro,No,Hydro,, 18.1 ,LV,Scotland,Scotland,,NH107012,216881.8,800852.9,1955,HNF-000042
SSE Group,"Finlarig Power Station - A,G",Hydro,Large Hydro,No,Hydro,, 16.5 ,HV,Scotland,Scotland,,NN585345,257077.3,733907.8,1955,HNF-000043
SSE Group,Clachan,Hydro,Large Hydro,No,Hydro,, 40.0 ,LV,Scotland,Scotland,,NN192133,148598.0,866496.7,1955,HNF-000044
SSE Group,Errochty,Hydro,Large Hydro,No,Hydro,, 75.0 ,HV,Scotland,Scotland,PH165SD,,280853.3,765408.2,1955,HNF-000045
SSE Group,Quoich Dam - A,Hydro,Small Hydro,No,Hydro,, 0.3 ,LV,Scotland,Scotland,,NH071023,216881.8,800852.9,1955,HNF-000046
SSE Group,Allt Na Lairige Power Station,Hydro,Large Hydro,No,Hydro,, 6.0 ,LV,Scotland,Scotland,,NN231164,220655.0,714679.0,1956,HNF-000047
SSE Group,"Ceannacroc Power Station - A, E",Hydro,Large Hydro,No,Hydro,, 16.5 ,LV,Scotland,Scotland,,NH224108,222745.0,810690.0,1956,HNF-000048
SSE Group,"Invergarry Power Station - A,E",Hydro,Large Hydro,No,Hydro,, 20.0 ,HV,Scotland,Scotland,,NH319013,231930.0,801320.0,1956,HNF-000049
SSE Group,"Kilmelford Power Station - A, C,",Hydro,Small Hydro,No,Hydro,, 2.0 ,LV,Scotland,Scotland,,NM541144,183921.7,712587.0,1956,HNF-000050
SSE Group,Achanalt Power Station - A,Hydro,Small Hydro,No,Hydro,, 3.1 ,LV,Scotland,Scotland,,NH309620,225895.0,861615.0,1956,HNF-000051
SSE Group,Cluanie Dam  - A,Hydro,Small Hydro,No,Hydro,, 0.3 ,LV,Scotland,Scotland,,NH185099,218164.2,809842.5,1956,HNF-000052
SSE Group,Awe Barrage - A,Hydro,Small Hydro,No,Hydro,, 0.9 ,LV,Scotland,Scotland,,NN046287,202987.0,729485.0,1956,HNF-000053
SSE Group,"Kilmelford Compset  A,C",Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Scotland,Scotland,,NM541144,183921.7,712587.0,1956,HNF-000054
SSE Group,"Loyne Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 0.6 ,LV,Scotland,Scotland,,NH200079,228554.9,813307.0,1956,HNF-000055
SSE Group,Tralaig Power Station,Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Scotland,Scotland,,NM871169,183921.7,712587.0,1956,HNF-000056
SSE Group,Vaich Power Station,Hydro,Small Hydro,No,Hydro,, 0.3 ,LV,Scotland,Scotland,,NH321726,234419.7,875106.6,1956,HNF-000057
SSE Group,Ceannacroc Compensation Generator,Hydro,Small Hydro,No,Hydro,, 3.5 ,LV,Scotland,Scotland,,NH224108,222745.0,810690.0,1956,HNF-000058
SSE Group,"St Fillans Power Station - A, G",Hydro,Large Hydro,No,Hydro,, 16.8 ,LV,Scotland,Scotland,,NN691246,269101.6,724133.4,1957,HNF-000059
SSE Group,"Sron Mor Power Station - A,C",Hydro,Large Hydro,No,Hydro,, 5.0 ,LV,Scotland,Scotland,,NN161201,264850.0,798415.0,1957,HNF-000060
SSE Group,"Mossford Power Station - A,G",Hydro,Large Hydro,No,Hydro,, 18.7 ,HV,Scotland,Scotland,,NH330633,233010.4,863187.4,1957,HNF-000061
SSE Group,Glenmoriston,Hydro,Large Hydro,No,Hydro,, 37.0 ,HV,Scotland,Scotland,IV36YH,,230869.8,812928.1,1957,HNF-000062
SSE Group,Stronuich Power Station - A,Hydro,Small Hydro,No,Hydro,, 0.2 ,LV,Scotland,Scotland,,NN507419,250616.9,742103.9,1957,HNF-000063
SSE Group,"Dalchonize Power Station-A,C ",Hydro,Small Hydro,No,Hydro,, 4.0 ,LV,Scotland,Scotland,,NN740220,274035.0,721990.0,1958,HNF-000064
SSE Group,"Shin Power Station-A,G",Hydro,Large Hydro,No,Hydro,, 18.6 ,LV,Scotland,Scotland,,NH574974,257261.3,897258.5,1958,HNF-000065
SSE Group,Lochay,Hydro,Large Hydro,No,Hydro,, 46.0 ,HV,Scotland,Scotland,,NN545350,256968.2,734182.1,1958,HNF-000066
SSE Group,Shin Diversion Dam - A,Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Scotland,Scotland,,NC582051,257261.3,897258.5,1958,HNF-000067
SSE Group,Lubreoch Power Station - A,Hydro,Small Hydro,No,Hydro,, 4.0 ,LV,Scotland,Scotland,,NN454418,245251.0,741685.4,1958,HNF-000068
SSE Group,Lochay Compensation Generator,Hydro,Small Hydro,No,Hydro,, 2.0 ,LV,Scotland,Scotland,,NN545350,258746.5,733924.4,1958,HNF-000069
SSE Group,Lochay Fish Pass Generator  -  C,Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Scotland,Scotland,,NN545350,256968.2,734182.1,1958,HNF-000070
SSE Group,"Cassley Power Station - A,C,E",Hydro,Large Hydro,No,Hydro,, 10.0 ,LV,Scotland,Scotland,,NC396232,247325.0,901540.0,1959,HNF-000073
SSE Group,"Cashlie Power Station - A,C",Hydro,Large Hydro,No,Hydro,, 11.0 ,LV,Scotland,Scotland,,NN507421,248530.0,741735.0,1959,HNF-000074
SSE Group,Orrin Power Station- A,Hydro,Large Hydro,No,Hydro,, 18.0 ,HV,Scotland,Scotland,,NH436546,246905.0,851695.0,1959,HNF-000075
SSE Group,"Cuaich Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 2.5 ,LV,Scotland,Scotland,,NN574868,263487.8,784203.5,1959,HNF-000076
SSE Group,Trinafour Power Station - A,Hydro,Small Hydro,No,Hydro,, 0.6 ,LV,Scotland,Scotland,,NN725648,270988.1,765725.2,1959,HNF-000077
SSE Group,"Duchally Power Station - A,C,E",Hydro,Small Hydro,No,Hydro,, 0.5 ,LV,Scotland,Scotland,,NC368203,238694.1,916750.9,1959,HNF-000078
SSE Group,Lairg Power Station,Hydro,Small Hydro,No,Hydro,, 3.5 ,LV,Scotland,Scotland,,NC575070,249712.9,916014.0,1959,HNF-000079
SSE Group,Gisla Power Station - A,Hydro,Small Hydro,No,Hydro,, 0.7 ,LV,Scotland,Scotland,,NB129258,113291.0,926162.9,1960,HNF-000080
SSE Group,"Chliostair Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 1.3 ,LV,Scotland,Scotland,,NB059092,120329.0,908665.5,1960,HNF-000081
SSE Group,"Loch Gair Power Station - A,C",Hydro,Large Hydro,No,Hydro,, 6.0 ,LV,Scotland,Scotland,,NR925908,192865.0,691305.0,1961,HNF-000082
SSE Group,Lednock Power Station - A,Hydro,Small Hydro,No,Hydro,, 3.0 ,LV,Scotland,Scotland,,NN698304,276730.0,722040.0,1961,HNF-000083
SSE Group,Livishie Power Station - A,Hydro,Large Hydro,No,Hydro,, 15.0 ,LV,Scotland,Scotland,,NH353160,240245.0,817495.0,1962,HNF-000086
SSE Group,"Aigas Power Station - A,E",Hydro,Large Hydro,No,Hydro,, 20.0 ,HV,Scotland,Scotland,,NH474437,247395.0,843655.0,1962,HNF-000087
SSE Group,"Kilmorack Power Station -A,E",Hydro,Large Hydro,No,Hydro,, 20.0 ,HV,Scotland,Scotland,,NH494442,249410.0,844225.0,1962,HNF-000088
SSE Group,Culligran Power Station Unit 2 - A,Hydro,Large Hydro,No,Hydro,, 17.1 ,HV,Scotland,Scotland,,NH378405,231877.3,839888.3,1962,HNF-000089
SSE Group,Loch Ericht Power Station - A,Hydro,Small Hydro,No,Hydro,, 2.2 ,LV,Scotland,Scotland,,NN553728,262079.9,783677.4,1962,HNF-000091
SSE Group,"Culligran Comp Set - A,C,E",Hydro,Small Hydro,No,Hydro,, 2.0 ,HV,Scotland,Scotland,,NH378405,231877.3,839888.3,1962,HNF-000093
SSE Group,Mucomir Power Station,Hydro,Small Hydro,No,Hydro,, 1.9 ,LV,Scotland,Scotland,,NN183838,218350.0,783900.0,1962,HNF-000094
SSE Group,"Nant Power Station - A,E",Hydro,Large Hydro,No,Hydro,, 15.0 ,HV,Scotland,Scotland,,NN016207,203606.8,723291.4,1963,HNF-000095
SSE Group,Inverawe,Hydro,Large Hydro,No,Hydro,, 25.0 ,LV,Scotland,Scotland,PA351HQ,,202299.5,730929.5,1963,HNF-000096
SSE Group,Deanie,Hydro,Large Hydro,No,Hydro,, 38.0 ,HV,Scotland,Scotland,IV47JX,,219200.0,710100.0,1963,HNF-000097
SSE Group,Misgeach Power Station - A,Hydro,Small Hydro,No,Hydro,, 0.4 ,LV,Scotland,Scotland,,NH183381,229571.0,838608.4,1963,HNF-000100
SSE Group,Foyers Falls Power Station,Hydro,Large Hydro,No,Hydro,, 5.2 ,LV,Scotland,Scotland,,NH497210,249845.0,820010.0,1968,HNF-000105
SSE Group,River Cuileig,Hydro,Small Hydro,No,Hydro,, 3.3 ,LV,Scotland,Scotland,,NH193789,219300.0,878900.0,2002,HNF-000227
SSE Group,Orrin Dam - A,Hydro,Small Hydro,No,Hydro,, 0.3 ,LV,Scotland,Scotland,,NH403503,245505.4,856091.6,2002,HNF-000229
SSE Group,"Invergarry Dam - A, E",Hydro,Small Hydro,No,Hydro,, 0.2 ,LV,Scotland,Scotland,,NH319413,238863.0,809324.0,2003,HNF-000240
SSE Group,"Kingairloch Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 3.5 ,LV,Scotland,Scotland,,NM810547,184177.0,752489.5,2005,HNF-000265
SSE Group,"Fasnakyle Compensation Generator - A, C",Hydro,Large Hydro,No,Hydro,, 7.7 ,LV,Scotland,Scotland,,NH319296,226978.0,827215.2,2006,HNF-000284
SSE Group,Glendoe Hydro Power Station,Hydro,Large Hydro,No,Hydro,, 100.0 ,HV,Scotland,Scotland,,NH406079,238719.4,808777.0,2008,HNF-000327
SSE Group,Foyers Pumped Storage,Pumped hydro,Pumped hydro,No,Pumped hydro,, 300.0 ,HV,Scotland,Scotland,,NH497210,250350.0,821750.0,1974,HST-000115
SSE Group,Bowmore,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 6.0 ,HV,Scotland,Scotland,PA437LL,,132024.0,660214.0,1946,OIL-000012
SSE Group,Kirkwall,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 16.0 ,HV,Scotland,Scotland,KW151AN,,344667.0,1010985.0,1952,OIL-000029
SSE Group,Stornoway,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 23.0 ,HV,Scotland,Scotland,HS1 2RT,NB431321,143150.0,932158.0,1952,OIL-000030
SSE Group,Lerwick,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 67.0 ,LV,Scotland,Scotland,ZE10PS,,446456.0,1142790.0,1953,OIL-000034
SSE Group,Tiree,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 2.5 ,HV,Scotland,Scotland,PA776UP,,100030.0,744120.0,1953,OIL-000035
SSE Group,Loch Carnan,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 11.0 ,HV,Scotland,Scotland,HS8 5NY,NF832427,83233.0,842636.0,1972,OIL-000113
SSE Group,Barra,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 2.5 ,HV,Scotland,Scotland,HS95YA,,71706.0,803309.0,1986,OIL-000130
SSE Group,Arnish,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 10.0 ,HV,Scotland,Scotland,HS1 2XX,NB422305,142229.0,930499.0,2000,OIL-000209
SSE Group,SSE Arena Belfast,Solar,PV,No,Solar,, 0.4 ,LV,Northern Ireland,Northern Ireland,,NW473302,147232.0,530243.0,2017,SOL-001236
SSE Group,Greater Gabbard,Wind,Offshore,No,Wind,, 504.0 ,HV,England,East of England,,TM714315,670237.0,231640.0,2011,WOF-000406
SSE Group,Beatrice Offshore windfarm,Wind,Offshore,No,Wind,, 588.0 ,HV,Scotland,Scotland,,ND500486,344074.0,911416.0,2018,WOF-001261
SSE Group,Seagreen,Wind,Offshore,No,Wind,," 1,075.0 ",HV,Scotland,Scotland,,NP1700042000,417000.0,742000.0,2022,WOF-001523
SSE Group,Tangy Wind Farm - A,Wind,Onshore,No,Wind,, 18.5 ,LV,Scotland,Scotland,,NR685282,167373.0,626330.0,2002,WON-000235
SSE Group,"Artfield Fell Windfarm - A,C",Wind,Onshore,No,Wind,, 28.6 ,LV,Scotland,Scotland,,NX236659,223005.0,567000.0,2005,WON-000274
SSE Group,"Hadyard Hill Windfarm - A,C",Wind,Onshore,No,Wind,, 119.8 ,HV,Scotland,Scotland,,NX279982,227133.0,597446.0,2005,WON-000280
SSE Group,Bessy Bell Windfarm (NI) Limited,Wind,Onshore,No,Wind,, 9.0 ,LV,Northern Ireland,Northern Ireland,BT78 4EZ,H395815,51953.0,543825.0,2008,WON-000334
SSE Group,Drumderg Windfarm,Wind,Onshore,No,Wind,, 36.8 ,LV,Scotland,Scotland,,NO180538,324500.0,748500.0,2008,WON-000335
SSE Group,Fairburn Windfarm,Wind,Onshore,No,Wind,, 40.0 ,LV,Scotland,Scotland,,NH426534,242550.0,852250.0,2009,WON-000366
SSE Group,Toddleburn Windfarm,Wind,Onshore,No,Wind,, 27.6 ,HV,Scotland,Scotland,,NT433499,345050.0,653150.0,2010,WON-000387
SSE Group,Achany Windfarm,Wind,Onshore,No,Wind,, 38.0 ,LV,Scotland,Scotland,,NC480018,252350.0,904150.0,2010,WON-000391
SSE Group,Slieve Kirk Windfarm,Wind,Onshore,No,Wind,, 73.6 ,HV,Northern Ireland,Northern Ireland,BT473RL,,61258.0,571215.0,2011,WON-000418
SSE Group,Clyde Windfarm (South),Wind,Onshore,No,Wind,, 128.8 ,LV,Scotland,Scotland,,NS982134,302500.0,617500.0,2011,WON-000419
SSE Group,Griffin Wind Farm,Wind,Onshore,No,Wind,, 188.6 ,HV,Scotland,Scotland,,NN910427,293600.0,744600.0,2011,WON-000420
SSE Group,Gordonbush Wind Farm,Wind,Onshore,No,Wind,, 70.0 ,HV,Scotland,Scotland,,NC826113,284500.0,909500.0,2011,WON-000422
SSE Group,Clyde Windfarm (Central),Wind,Onshore,No,Wind,, 195.9 ,LV,Scotland,Scotland,,NS987202,302500.0,622500.0,2011,WON-000425
SSE Group,Clyde Windfarm (North),Wind,Onshore,No,Wind,, 197.7 ,LV,Scotland,Scotland,,NS985240,302500.0,627500.0,2012,WON-000476
SSE Group,Spurness Wind Farm II,Wind,Onshore,No,Wind,, 10.0 ,LV,Scotland,Scotland,,HY606356,360531.0,1033828.0,2012,WON-000477
SSE Group,Cathkin Braes Wind Farm,Wind,Onshore,No,Wind,, 3.0 ,LV,Scotland,Scotland,,NS612582,261220.0,658203.0,2013,WON-000526
SSE Group,Keadby Wind Farm,Wind,Onshore,No,Wind,, 68.0 ,LV,England,Yorkshire and the Humber,,SE829126,481890.0,413515.0,2013,WON-000559
SSE Group,Strathy North,Wind,Onshore,No,Wind,, 66.0 ,HV,Scotland,Scotland,,NC820598,281550.0,957550.0,2015,WON-000758
SSE Group,Dunmaglass Wind Farm,Wind,Onshore,No,Wind,, 94.1 ,HV,Scotland,Scotland,,NH609227,264000.0,820120.0,2016,WON-000978
SSE Group,Tievenameenta Wind Farm,Wind,Onshore,No,Wind,, 34.5 ,LV,Northern Ireland,Northern Ireland,,NV288423,28892.0,543668.0,2016,WON-000979
SSE Group,Bhlaraidh Wind Farm,Wind,Onshore,No,Wind,, 110.4 ,HV,Scotland,Scotland,,NH369203,238277.0,816488.0,2017,WON-001169
SSE Group,Stronelairg Wind Farm,Wind,Onshore,No,Wind,, 227.7 ,HV,Scotland,Scotland,,NH526030,247166.0,806833.0,2018,WON-001268
SSE Group,Gordonbush Ext,Wind,Onshore,No,Wind,, 47.3 ,HV,Scotland,Scotland,,NC826113,284500.0,909500.0,2021,WON-001293
SSE Group,Viking Wind Farm,Wind,Onshore,No,Wind,, 443.0 ,HV,Scotland,Scotland,,HU4380061960,443800.0,1161960.0,2023,WON-001600
SSE Group and Equinor,Dogger Bank A,Wind,Offshore,No,Wind,, 520.0 ,HV,England,North East,,OV7000050000,570000.0,550000.0,2024,WOF-001577
Statkraft,Rheidol Hydro Scheme Gen 4,Hydro,Small Hydro,No,Hydro,, 1.3 ,LV,Wales,Wales,,SN7070479283,270704.1,279283.0,1961,HNF-000084
Statkraft,Rheidol Hydro Scheme Gen 3,Hydro,Large Hydro,No,Hydro,, 20.5 ,LV,Wales,Wales,,SN7469283465,274692.2,283465.9,1962,HNF-000085
Statkraft,Rheidol Hydro Scheme Gen 1,Hydro,Large Hydro,No,Hydro,, 13.5 ,LV,Wales,Wales,,SN7046679169,270466.4,279169.8,1962,HNF-000090
Statkraft,Rheidol Hydro Scheme Gen 2,Hydro,Large Hydro,No,Hydro,, 20.5 ,LV,Wales,Wales,,SN7469283465,274692.2,283465.9,1962,HNF-000092
Statkraft,Rheidol Hydro Scheme Gen 5,Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Wales,Wales,,SN7530383745,275303.2,283745.9,1963,HNF-000098
Statkraft,Rheidol Hydro Scheme Gen 6,Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Wales,Wales,,SN7469283465,274692.2,283465.9,1963,HNF-000099
Statkraft,Rheidol Hydro Scheme Gen 7,Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Wales,Wales,,SN7070479283,270704.1,279283.0,1985,HNF-000129
Statkraft,Alltwalis,Wind,Onshore,No,Wind,, 23.0 ,HV,Wales,Wales,SA327ED,,246387.0,233404.0,2009,WON-000373
Statkraft,Baillie,Wind,Onshore,No,Wind,, 53.0 ,HV,Scotland,Scotland,KW147EP,,302550.0,965650.0,2013,WON-000511
Statkraft,Berry Burn,Wind,Onshore,No,Wind,, 67.0 ,HV,Scotland,Scotland,IV362QH,,311550.0,840550.0,2014,WON-000640
Statkraft,Andershaw,Wind,Onshore,No,Wind,, 36.0 ,HV,Scotland,Scotland,ML126SX,,283500.0,625500.0,2017,WON-001146
Temporis Capital,Osspower,Hydro,Small Hydro,No,Hydro,, 2.0 ,LV,Scotland,Scotland,G837DX,,0.0,0.0,2012,HNF-000455
Temporis Capital,Derrydarroch,Hydro,Small Hydro,No,Hydro,, 2.0 ,LV,Scotland,Scotland,G837DX,,212176.0,775418.0,2015,HNF-000741
Temporis Capital,Upper Falloch,Hydro,Small Hydro,No,Hydro,, 0.9 ,LV,Scotland,Scotland,FK208RL,,0.0,0.0,2015,HNF-000742
Temporis Capital,Ransonmoor,Wind,Onshore,No,Wind,, 10.0 ,LV,England,East of England,PE150TY,,537950.0,292470.0,2007,WON-000304
Temporis Capital,Greendykeside,Wind,Onshore,No,Wind,, 4.0 ,LV,Scotland,Scotland,ML67TT,,281134.0,670403.0,2007,WON-000316
Temporis Capital,Craig,Wind,Onshore,No,Wind,, 10.0 ,HV,Scotland,Scotland,DG130NZ,,331995.0,586055.0,2007,WON-000320
Temporis Capital,Lochhead,Wind,Onshore,No,Wind,, 6.0 ,LV,Scotland,Scotland,ML93PP,,275500.0,646500.0,2009,WON-000362
Temporis Capital,Achairn,Wind,Onshore,No,Wind,, 6.0 ,LV,Scotland,Scotland,KW15SG,,329950.0,950650.0,2009,WON-000364
Temporis Capital,Muirhall,Wind,Onshore,No,Wind,, 12.3 ,LV,Scotland,Scotland,EH558LN,,300605.0,653760.0,2010,WON-000398
Temporis Capital,White Mill,Wind,Onshore,No,Wind,, 14.4 ,LV,England,East of England,PE140LX,,545100.0,301570.0,2012,WON-000469
Temporis Capital,Biggleswade,Wind,Onshore,No,Wind,, 20.0 ,LV,England,East of England,SG189TA,,521653.0,240193.0,2013,WON-000558
Temporis Capital,Weston,Wind,Onshore,No,Wind,, 4.0 ,LV,England,East of England,PE378JX,,609009.0,315326.0,2014,WON-000648
Temporis Capital,Pickenham,Wind,Onshore,No,Wind,, 4.0 ,LV,England,East of England,PE378JX,,585114.0,306597.0,2014,WON-000649
Temporis Capital,Eye,Wind,Onshore,No,Wind,, 6.8 ,LV,England,East of England,SG189TA,,613137.0,274854.0,2014,WON-000650
Temporis Capital,Halesworth,Wind,Onshore,No,Wind,, 10.0 ,LV,England,East of England,IP198NH,,640461.0,278558.0,2015,WON-000760
Temporis Capital,Craig 2,Wind,Onshore,No,Wind,, 4.7 ,HV,Scotland,Scotland,DG130NZ,,333264.0,587956.0,2017,WON-001160
Temporis Capital,Dunsland Cross,Wind,Onshore,No,Wind,, 6.2 ,LV,England,South West,EX227AW,,242041.0,107244.0,2017,WON-001170
Temporis Capital,Newark,Wind,Onshore,No,Wind,, 6.0 ,LV,England,East Midlands,NG243SD,,479589.0,350765.0,2017,WON-001173
Temporis Capital,Blackcraig,Wind,Onshore,No,Wind,, 52.9 ,HV,Scotland,Scotland,DG73DZ,,270500.0,582500.0,2018,WON-001265
Temporis Capital,Tullymurdoch,Wind,Onshore,No,Wind,, 14.4 ,LV,Scotland,Scotland,PH118LH,,319575.0,752228.0,2018,WON-001267
The Banks Group,Hazlehead Wind Farm,Wind,Onshore,No,Wind,, 6.2 ,LV,England,Yorkshire and the Humber,HD92TR,,417915.0,403915.0,2011,WON-000421
The Banks Group,Marr Wind Farm,Wind,Onshore,No,Wind,, 8.2 ,LV,England,Yorkshire and the Humber,DN57AZ,,451425.0,405250.0,2012,WON-000461
The Banks Group,Armistead Wind Farm,Wind,Onshore,No,Wind,, 12.3 ,LV,England,North West,LA80HT,,358500.0,486900.0,2013,WON-000510
The Banks Group,Penny Hill Wind Farm,Wind,Onshore,No,Wind,, 20.4 ,LV,England,Yorkshire and the Humber,S669BH,,446825.0,387627.0,2013,WON-000518
The Banks Group,Heysham South Wind Farm,Wind,Onshore,No,Wind,, 7.5 ,LV,England,North West,LA33ES,,343719.0,461193.0,2015,WON-000755
The Banks Group,Hook Moor Wind Farm,Wind,Onshore,No,Wind,, 10.0 ,LV,England,Yorkshire and the Humber,LS253EB,SE4490036085,444900.0,436085.0,2016,WON-000944
The Banks Group,Lambs Hill Wind Farm,Wind,Onshore,No,Wind,, 8.0 ,LV,England,North East,TS211LX,NZ4368216981,443682.0,516981.0,2017,WON-001147
The Banks Group,Moor House Wind Farm,Wind,Onshore,No,Wind,, 12.0 ,LV,England,North East,DL21SN,,432599.0,520053.0,2018,WON-001263
The Banks Group,Middle Muir Wind Farm,Wind,Onshore,No,Wind,, 51.0 ,HV,Scotland,Scotland,ML126SZ,,288964.0,625283.0,2018,WON-001272
The Banks Group,Kype Muir Wind Farm,Wind,Onshore,No,Wind,, 88.4 ,HV,Scotland,Scotland,ML106RE,,268129.0,640258.0,2019,WON-001281
The Banks Group,Pates Hill,Wind,Onshore,No,Wind,, 14.0 ,LV,Scotland,Scotland,,NS9913059300,299130.0,659300.0,2010,WON-001535
The Banks Group,Milton Keynes,Wind,Onshore,No,Wind,, 14.0 ,LV,England,East Midlands,,SP9000049090,490000.0,249090.0,2010,WON-001536
UK Transition Limited,West Burton CCGT,Fossil Fuel,CCGT,No,Natural Gas,," 1,332.0 ",HV,England,East Midlands,DN229BL,SK800861,479368.0,384538.0,2013,GAS-000502
Uniper UK,Killingholme,Fossil Fuel,Single cycle,No,Natural Gas,, 600.0 ,HV,England,Yorkshire and the Humber,DN403LU,,516717.0,419816.0,1992,GAS-000136
Uniper UK,Connahs Quay,Fossil Fuel,CCGT,No,Sour Gas,," 1,380.0 ",HV,Wales,Wales,CH54BP,,328878.0,368331.0,1996,GAS-000162
Uniper UK,Cottam Development Centre,Fossil Fuel,CCGT,No,Natural Gas,, 445.0 ,HV,England,East Midlands,DN220TF,,470307.0,378332.0,1999,GAS-000179
Uniper UK,Enfield,Fossil Fuel,CCGT,No,Natural Gas,, 408.0 ,HV,England,London,EN37PL,,532446.0,190691.0,1999,GAS-000186
Uniper UK,Grain,Fossil Fuel,CCGT,Yes,Natural Gas,," 1,517.0 ",HV,England,South East,ME30AR,,588672.0,172826.0,2011,GAS-000404
Uniper UK,Ratcliffe (OCGT),Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 34.0 ,HV,England,East Midlands,NG110EE,,449969.0,327738.0,1967,OIL-000104
Uniper UK,Taylors Lane,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 144.0 ,HV,England,London,NW108JP,,524680.0,195111.0,1979,OIL-000119
Uniper UK,Grain (OCGT),Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 50.0 ,HV,England,South East,ME30AR,,0.0,0.0,2011,OIL-000452
Vattenfall,Kentish Flats,Wind,Offshore,No,Wind,, 90.0 ,LV,England,South East,,TR1501578055,615015.0,178055.0,2005,WOF-000268
Vattenfall,Thanet ,Wind,Offshore,No,Wind,, 300.0 ,HV,England,South East,,TR5265876367,652658.0,176367.0,2010,WOF-000380
Vattenfall,Ormonde,Wind,Offshore,No,Wind,, 150.0 ,HV,England,North West,,SD0600066842,306000.0,466842.0,2011,WOF-000405
Vattenfall,Kentish Flats Extension,Wind,Offshore,No,Wind,, 49.5 ,LV,England,South East,,TR1537775526,615377.0,175526.0,2015,WOF-000745
Vattenfall,Aberdeen,Wind,Offshore,No,Wind,, 96.8 ,HV,Scotland,Scotland,,NJ9574814283,395748.0,814283.0,2018,WOF-001260
Vattenfall,Edinbane,Wind,Onshore,No,Wind,, 41.4 ,HV,Scotland,Scotland,,NG3435350769,134353.0,850769.0,2009,WON-000367
Vattenfall,Swinford,Wind,Onshore,No,Wind,, 22.0 ,LV,England,East Midlands,,SP5680479647,456804.0,279647.0,2012,WON-000475
Vattenfall,Clashindarroch,Wind,Onshore,No,Wind,, 36.9 ,HV,Scotland,Scotland,,NJ4821439951,348214.0,839951.0,2015,WON-000749
